"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","nlogq","attr","conv_GR"
"GO:0070199","BP","GO:0070199","Establishment of protein localization to chromosome","11/2854","28/20772",0.000726255614906489,0.021711945112939,0.0197605294272886,"ENSG00000104872/ENSG00000141499/ENSG00000150753/ENSG00000139579/ENSG00000115484/ENSG00000164808/ENSG00000130826/ENSG00000139618/ENSG00000124092/ENSG00000147601/ENSG00000164362",11,1.70420142390478,"Down",0.00385423966362999
"GO:0010569","BP","GO:0010569","Regulation of double-strand break repair via homologous recombination","21/2854","74/20772",0.00073626522933507,0.0219073635219133,0.0199383841151612,"ENSG00000011258/ENSG00000181544/ENSG00000141499/ENSG00000164808/ENSG00000080345/ENSG00000127337/ENSG00000127311/ENSG00000117748/ENSG00000149554/ENSG00000116670/ENSG00000143799/ENSG00000185480/ENSG00000051180/ENSG00000111602/ENSG00000051341/ENSG00000111247/ENSG00000164430/ENSG00000203907/ENSG00000175643/ENSG00000203908/ENSG00000133863",21,1.70031004152613,"Down",0.00735809390329362
"GO:0045664","BP","GO:0045664","Regulation of neuron differentiation","44/2854","198/20772",0.000741879037694642,0.0219707651163277,0.0199960873317844,"ENSG00000101391/ENSG00000128829/ENSG00000118707/ENSG00000173406/ENSG00000140600/ENSG00000116990/ENSG00000134595/ENSG00000104332/ENSG00000005513/ENSG00000114346/ENSG00000066279/ENSG00000078900/ENSG00000167191/ENSG00000184160/ENSG00000076864/ENSG00000138685/ENSG00000169750/ENSG00000075702/ENSG00000127152/ENSG00000186462/ENSG00000077782/ENSG00000135144/ENSG00000134323/ENSG00000204624/ENSG00000128610/ENSG00000128482/ENSG00000149922/ENSG00000078579/ENSG00000136160/ENSG00000122859/ENSG00000105695/ENSG00000184144/ENSG00000181449/ENSG00000188730/ENSG00000130427/ENSG00000135547/ENSG00000072315/ENSG00000136297/ENSG00000163909/ENSG00000250366/ENSG00000131914/ENSG00000165731/ENSG00000172238/ENSG00000274286",44,1.69905497515863,"Down",0.01541695865452
"GO:0010639","BP","GO:0010639","Negative regulation of organelle organization","78/2854","401/20772",0.000840999726455728,0.0247898424041249,0.0225617929566628,"ENSG00000158769/ENSG00000161888/ENSG00000113522/ENSG00000161681/ENSG00000162600/ENSG00000188763/ENSG00000100300/ENSG00000154473/ENSG00000172167/ENSG00000005022/ENSG00000092199/ENSG00000121101/ENSG00000051825/ENSG00000135486/ENSG00000136059/ENSG00000186635/ENSG00000239306/ENSG00000125746/ENSG00000112029/ENSG00000174442/ENSG00000108179/ENSG00000135372/ENSG00000105186/ENSG00000143228/ENSG00000117724/ENSG00000172795/ENSG00000071539/ENSG00000136111/ENSG00000149503/ENSG00000181163/ENSG00000186994/ENSG00000127831/ENSG00000134690/ENSG00000165060/ENSG00000129682/ENSG00000149554/ENSG00000088325/ENSG00000122952/ENSG00000004478/ENSG00000116670/ENSG00000143799/ENSG00000165175/ENSG00000134057/ENSG00000184445/ENSG00000131747/ENSG00000080986/ENSG00000152253/ENSG00000164109/ENSG00000162063/ENSG00000152527/ENSG00000012048/ENSG00000089685/ENSG00000229474/ENSG00000112742/ENSG00000141480/ENSG00000102879/ENSG00000073111/ENSG00000177602/ENSG00000158164/ENSG00000166851/ENSG00000156970/ENSG00000135476/ENSG00000160460/ENSG00000156509/ENSG00000111490/ENSG00000178999/ENSG00000169679/ENSG00000117399/ENSG00000104833/ENSG00000167513/ENSG00000159753/ENSG00000138100/ENSG00000156968/ENSG00000075340/ENSG00000140451/ENSG00000147601/ENSG00000101200/ENSG00000136014",78,1.64662639049348,"Down",0.0273300630693763
"GO:2000615","BP","GO:2000615","Regulation of histone H3-K9 acetylation","6/2854","10/20772",0.000854708651238243,0.0250054214269216,0.0227579962724745,"ENSG00000104872/ENSG00000063176/ENSG00000149554/ENSG00000186462/ENSG00000012048/ENSG00000197181",6,1.64286597804653,"Down",0.00210231254379818
"GO:0009112","BP","GO:0009112","Nucleobase metabolic process","13/2854","37/20772",0.000856241443914881,0.0250054214269216,0.0227579962724745,"ENSG00000165704/ENSG00000114491/ENSG00000163655/ENSG00000084774/ENSG00000159131/ENSG00000119711/ENSG00000128050/ENSG00000128059/ENSG00000102967/ENSG00000100938/ENSG00000119125/ENSG00000014257/ENSG00000158825",13,1.64286597804653,"Down",0.00455501051156272
"GO:0009126","BP","GO:0009126","Purine nucleoside monophosphate metabolic process","15/2854","46/20772",0.00086323448275942,0.025093470586389,0.0228381317922381,"ENSG00000106348/ENSG00000165704/ENSG00000163655/ENSG00000159131/ENSG00000198805/ENSG00000101911/ENSG00000128050/ENSG00000128059/ENSG00000178921/ENSG00000138363/ENSG00000150672/ENSG00000155530/ENSG00000100938/ENSG00000198286/ENSG00000119125",15,1.64133942518566,"Down",0.00525578135949544
"GO:0006940","BP","GO:0006940","Regulation of smooth muscle contraction","19/2854","65/20772",0.000872012902372469,0.0251171570235869,0.0228596893513071,"ENSG00000133019/ENSG00000184160/ENSG00000185532/ENSG00000080644/ENSG00000157404/ENSG00000117971/ENSG00000064989/ENSG00000109255/ENSG00000150594/ENSG00000120907/ENSG00000006638/ENSG00000115353/ENSG00000108405/ENSG00000018625/ENSG00000110680/ENSG00000163421/ENSG00000274286/ENSG00000129991/ENSG00000169836",19,1.64092967568745,"Down",0.0066573230553609
"GO:0050433","BP","GO:0050433","Regulation of catecholamine secretion","19/2854","65/20772",0.000872012902372469,0.0251171570235869,0.0228596893513071,"ENSG00000204370/ENSG00000135312/ENSG00000105649/ENSG00000184160/ENSG00000019505/ENSG00000101204/ENSG00000160716/ENSG00000132872/ENSG00000078579/ENSG00000150594/ENSG00000164082/ENSG00000213023/ENSG00000173227/ENSG00000169860/ENSG00000143858/ENSG00000274286/ENSG00000101180/ENSG00000134207/ENSG00000100604",19,1.64092967568745,"Down",0.0066573230553609
"GO:0015908","BP","GO:0015908","Fatty acid transport","30/2854","122/20772",0.00091250729363462,0.0261640727647599,0.0238125109066183,"ENSG00000178752/ENSG00000157184/ENSG00000130203/ENSG00000140284/ENSG00000162444/ENSG00000112499/ENSG00000143554/ENSG00000167525/ENSG00000197696/ENSG00000164434/ENSG00000134802/ENSG00000108984/ENSG00000168389/ENSG00000110090/ENSG00000147872/ENSG00000100078/ENSG00000159640/ENSG00000166426/ENSG00000165025/ENSG00000007171/ENSG00000188257/ENSG00000170231/ENSG00000089041/ENSG00000198049/ENSG00000134538/ENSG00000137204/ENSG00000101187/ENSG00000101188/ENSG00000141655/ENSG00000120659",30,1.62319480806448,"Down",0.0105115627189909
"GO:0007204","BP","GO:0007204","Positive regulation of cytosolic calcium ion concentration","41/2854","183/20772",0.000930480510674284,0.0265586925852189,0.0241716632780069,"ENSG00000162188/ENSG00000105639/ENSG00000147145/ENSG00000125384/ENSG00000006128/ENSG00000136425/ENSG00000119782/ENSG00000092051/ENSG00000272398/ENSG00000109991/ENSG00000152822/ENSG00000197696/ENSG00000174343/ENSG00000111199/ENSG00000176884/ENSG00000173175/ENSG00000155897/ENSG00000136160/ENSG00000182162/ENSG00000168229/ENSG00000130427/ENSG00000089041/ENSG00000072315/ENSG00000120907/ENSG00000006638/ENSG00000101200/ENSG00000198049/ENSG00000060558/ENSG00000187848/ENSG00000115353/ENSG00000174600/ENSG00000169860/ENSG00000083454/ENSG00000110680/ENSG00000078549/ENSG00000177464/ENSG00000163421/ENSG00000112164/ENSG00000147246/ENSG00000089250/ENSG00000171517",41,1.61669346429625,"Down",0.0143658023826209
"GO:0009068","BP","GO:0009068","Aspartate family amino acid catabolic process","8/2854","17/20772",0.000959317330465114,0.0270933939688236,0.0246583070296639,"ENSG00000100116/ENSG00000183032/ENSG00000188266/ENSG00000132541/ENSG00000103316/ENSG00000008311/ENSG00000151224/ENSG00000179761",8,1.60803674416017,"Down",0.0028030833917309
"GO:0070200","BP","GO:0070200","Establishment of protein localization to telomere","8/2854","17/20772",0.000959317330465114,0.0270933939688236,0.0246583070296639,"ENSG00000141499/ENSG00000150753/ENSG00000139579/ENSG00000115484/ENSG00000130826/ENSG00000139618/ENSG00000147601/ENSG00000164362",8,1.60803674416017,"Down",0.0028030833917309
"GO:0006939","BP","GO:0006939","Smooth muscle contraction","29/2854","117/20772",0.000962098961480104,0.0270933939688236,0.0246583070296639,"ENSG00000133019/ENSG00000144596/ENSG00000184160/ENSG00000185532/ENSG00000119782/ENSG00000080644/ENSG00000109991/ENSG00000157404/ENSG00000180616/ENSG00000160716/ENSG00000117971/ENSG00000064989/ENSG00000179546/ENSG00000109255/ENSG00000136160/ENSG00000150594/ENSG00000120907/ENSG00000006638/ENSG00000187848/ENSG00000115353/ENSG00000108405/ENSG00000018625/ENSG00000110680/ENSG00000163421/ENSG00000274286/ENSG00000171596/ENSG00000129991/ENSG00000148680/ENSG00000169836",29,1.60803674416017,"Down",0.0101611772950245
"GO:0009069","BP","GO:0009069","Serine family amino acid metabolic process","14/2854","42/20772",0.000996922280593509,0.0277937153401341,0.0252956852559976,"ENSG00000140905/ENSG00000116761/ENSG00000228716/ENSG00000159131/ENSG00000092621/ENSG00000132330/ENSG00000160200/ENSG00000129596/ENSG00000132541/ENSG00000274276/ENSG00000178445/ENSG00000100714/ENSG00000086475/ENSG00000144115",14,1.59695355112921,"Down",0.00490539593552908
"GO:0052652","BP","GO:0052652","Cyclic purine nucleotide metabolic process","14/2854","42/20772",0.000996922280593509,0.0277937153401341,0.0252956852559976,"ENSG00000138031/ENSG00000138735/ENSG00000164742/ENSG00000160191/ENSG00000182389/ENSG00000065989/ENSG00000184588/ENSG00000132518/ENSG00000173175/ENSG00000155897/ENSG00000186642/ENSG00000078295/ENSG00000070019/ENSG00000169418",14,1.59695355112921,"Down",0.00490539593552908
"GO:0007189","BP","GO:0007189","Adenylate cyclase-activating G protein-coupled receptor signaling pathway","35/2854","150/20772",0.00100101344906481,0.0277937153401341,0.0252956852559976,"ENSG00000170262/ENSG00000109062/ENSG00000138031/ENSG00000125384/ENSG00000164742/ENSG00000181790/ENSG00000184160/ENSG00000155269/ENSG00000131477/ENSG00000186469/ENSG00000122679/ENSG00000065989/ENSG00000184588/ENSG00000111452/ENSG00000182885/ENSG00000064989/ENSG00000173175/ENSG00000135324/ENSG00000154478/ENSG00000155897/ENSG00000150594/ENSG00000120907/ENSG00000173698/ENSG00000006638/ENSG00000149735/ENSG00000078295/ENSG00000159618/ENSG00000110680/ENSG00000177464/ENSG00000106128/ENSG00000112164/ENSG00000274286/ENSG00000152214/ENSG00000180264/ENSG00000100604",35,1.59695355112921,"Down",0.0122634898388227
"GO:0009116","BP","GO:0009116","Nucleoside metabolic process","17/2854","56/20772",0.00100459212072774,0.0277937153401341,0.0252956852559976,"ENSG00000244509/ENSG00000165704/ENSG00000128394/ENSG00000168393/ENSG00000103202/ENSG00000093072/ENSG00000198805/ENSG00000138363/ENSG00000106268/ENSG00000167900/ENSG00000119125/ENSG00000179750/ENSG00000239713/ENSG00000168229/ENSG00000243811/ENSG00000014257/ENSG00000158825",17,1.59695355112921,"Down",0.00595655220742817
"GO:0030490","BP","GO:0030490","Maturation of SSU-rRNA","18/2854","61/20772",0.0010452976441978,0.0286376076057085,0.026063730581306,"ENSG00000167721/ENSG00000163811/ENSG00000150990/ENSG00000124784/ENSG00000124787/ENSG00000105193/ENSG00000275464/ENSG00000119285/ENSG00000065183/ENSG00000120800/ENSG00000104884/ENSG00000130935/ENSG00000179041/ENSG00000177971/ENSG00000160256/ENSG00000141101/ENSG00000135372/ENSG00000164167",18,1.58396342227961,"Down",0.00630693763139453
"GO:0009168","BP","GO:0009168","Purine ribonucleoside monophosphate biosynthetic process","9/2854","21/20772",0.00106011278852361,0.0286376076057085,0.026063730581306,"ENSG00000106348/ENSG00000165704/ENSG00000163655/ENSG00000159131/ENSG00000101911/ENSG00000128050/ENSG00000128059/ENSG00000178921/ENSG00000138363",9,1.58396342227961,"Down",0.00315346881569727
"GO:0090231","BP","GO:0090231","Regulation of spindle checkpoint","9/2854","21/20772",0.00106011278852361,0.0286376076057085,0.026063730581306,"ENSG00000149503/ENSG00000134690/ENSG00000134057/ENSG00000080986/ENSG00000164109/ENSG00000089685/ENSG00000178999/ENSG00000167513/ENSG00000136014",9,1.58396342227961,"Down",0.00315346881569727
"GO:0090266","BP","GO:0090266","Regulation of mitotic cell cycle spindle assembly checkpoint","9/2854","21/20772",0.00106011278852361,0.0286376076057085,0.026063730581306,"ENSG00000149503/ENSG00000134690/ENSG00000134057/ENSG00000080986/ENSG00000164109/ENSG00000089685/ENSG00000178999/ENSG00000167513/ENSG00000136014",9,1.58396342227961,"Down",0.00315346881569727
"GO:1903504","BP","GO:1903504","Regulation of mitotic spindle checkpoint","9/2854","21/20772",0.00106011278852361,0.0286376076057085,0.026063730581306,"ENSG00000149503/ENSG00000134690/ENSG00000134057/ENSG00000080986/ENSG00000164109/ENSG00000089685/ENSG00000178999/ENSG00000167513/ENSG00000136014",9,1.58396342227961,"Down",0.00315346881569727
"GO:0006312","BP","GO:0006312","Mitotic recombination","10/2854","25/20772",0.00107141334732835,0.0286376076057085,0.026063730581306,"ENSG00000113522/ENSG00000020922/ENSG00000163029/ENSG00000104884/ENSG00000160117/ENSG00000197275/ENSG00000051180/ENSG00000139618/ENSG00000095002/ENSG00000100206",10,1.58396342227961,"Down",0.00350385423966363
"GO:0015812","BP","GO:0015812","Gamma-aminobutyric acid transport","10/2854","25/20772",0.00107141334732835,0.0286376076057085,0.026063730581306,"ENSG00000159164/ENSG00000109062/ENSG00000135312/ENSG00000131389/ENSG00000111181/ENSG00000182389/ENSG00000101438/ENSG00000089041/ENSG00000101188/ENSG00000132164",10,1.58396342227961,"Down",0.00350385423966363
"GO:0098962","BP","GO:0098962","Regulation of postsynaptic neurotransmitter receptor activity","10/2854","25/20772",0.00107141334732835,0.0286376076057085,0.026063730581306,"ENSG00000170579/ENSG00000110076/ENSG00000187902/ENSG00000116544/ENSG00000166342/ENSG00000106236/ENSG00000198010/ENSG00000188803/ENSG00000171246/ENSG00000075429",10,1.58396342227961,"Down",0.00350385423966363
"GO:0034767","BP","GO:0034767","Positive regulation of monoatomic ion transmembrane transport","40/2854","179/20772",0.00112317093849521,0.0298943556119315,0.0272075251989912,"ENSG00000165238/ENSG00000213533/ENSG00000196632/ENSG00000109062/ENSG00000196296/ENSG00000120049/ENSG00000198929/ENSG00000182389/ENSG00000109991/ENSG00000077522/ENSG00000122679/ENSG00000126803/ENSG00000196338/ENSG00000176884/ENSG00000183908/ENSG00000006071/ENSG00000088992/ENSG00000130038/ENSG00000182901/ENSG00000186439/ENSG00000130988/ENSG00000184709/ENSG00000053918/ENSG00000129244/ENSG00000198576/ENSG00000266964/ENSG00000177455/ENSG00000089041/ENSG00000176076/ENSG00000187848/ENSG00000108405/ENSG00000154096/ENSG00000069482/ENSG00000101188/ENSG00000083454/ENSG00000078549/ENSG00000123560/ENSG00000166869/ENSG00000089250/ENSG00000141750",40,1.5653109599219,"Down",0.0140154169586545
"GO:0045930","BP","GO:0045930","Negative regulation of mitotic cell cycle","58/2854","284/20772",0.00113961199670756,0.0302045061984507,0.0274898002213313,"ENSG00000161970/ENSG00000161888/ENSG00000116691/ENSG00000113522/ENSG00000020922/ENSG00000139579/ENSG00000154473/ENSG00000109062/ENSG00000180336/ENSG00000172167/ENSG00000159593/ENSG00000121101/ENSG00000073536/ENSG00000112029/ENSG00000080839/ENSG00000176390/ENSG00000174442/ENSG00000117748/ENSG00000143228/ENSG00000117724/ENSG00000077684/ENSG00000168411/ENSG00000071539/ENSG00000075218/ENSG00000149503/ENSG00000170312/ENSG00000134690/ENSG00000149554/ENSG00000122952/ENSG00000116670/ENSG00000134057/ENSG00000182389/ENSG00000184445/ENSG00000080986/ENSG00000152253/ENSG00000075131/ENSG00000168309/ENSG00000164109/ENSG00000140534/ENSG00000012048/ENSG00000089685/ENSG00000112742/ENSG00000094804/ENSG00000092853/ENSG00000143476/ENSG00000177602/ENSG00000183765/ENSG00000166851/ENSG00000144554/ENSG00000156970/ENSG00000197299/ENSG00000095002/ENSG00000178999/ENSG00000169679/ENSG00000117399/ENSG00000167513/ENSG00000085840/ENSG00000136014",58,1.56082841632564,"Down",0.0203223545900491
"GO:1901292","BP","GO:1901292","Nucleoside phosphate catabolic process","23/2854","87/20772",0.00123553442211274,0.0326098373836282,0.0296789462153837,"ENSG00000165704/ENSG00000196368/ENSG00000075239/ENSG00000122824/ENSG00000172340/ENSG00000138735/ENSG00000198805/ENSG00000140876/ENSG00000166321/ENSG00000179958/ENSG00000128951/ENSG00000160191/ENSG00000197594/ENSG00000136159/ENSG00000205309/ENSG00000065989/ENSG00000065057/ENSG00000184588/ENSG00000054179/ENSG00000119125/ENSG00000076248/ENSG00000101347/ENSG00000186642",23,1.52755152323697,"Down",0.00805886475122635
"GO:0009187","BP","GO:0009187","Cyclic nucleotide metabolic process","14/2854","43/20772",0.00129355626682713,0.0336617155574216,0.0306362841922,"ENSG00000138031/ENSG00000138735/ENSG00000164742/ENSG00000160191/ENSG00000182389/ENSG00000065989/ENSG00000184588/ENSG00000132518/ENSG00000173175/ENSG00000155897/ENSG00000186642/ENSG00000078295/ENSG00000070019/ENSG00000169418",14,1.51376391047167,"Down",0.00490539593552908
"GO:0001820","BP","GO:0001820","Serotonin secretion","7/2854","14/20772",0.00129673381110549,0.0336617155574216,0.0306362841922,"ENSG00000135312/ENSG00000165646/ENSG00000069535/ENSG00000165025/ENSG00000108405/ENSG00000101180/ENSG00000178394",7,1.51376391047167,"Down",0.00245269796776454
"GO:0001833","BP","GO:0001833","Inner cell mass cell proliferation","7/2854","14/20772",0.00129673381110549,0.0336617155574216,0.0306362841922,"ENSG00000083093/ENSG00000149554/ENSG00000146918/ENSG00000147536/ENSG00000101003/ENSG00000139618/ENSG00000101115",7,1.51376391047167,"Down",0.00245269796776454
"GO:0006999","BP","GO:0006999","Nuclear pore organization","7/2854","14/20772",0.00129673381110549,0.0336617155574216,0.0306362841922,"ENSG00000085415/ENSG00000111581/ENSG00000166822/ENSG00000155561/ENSG00000138750/ENSG00000058804/ENSG00000163002",7,1.51376391047167,"Down",0.00245269796776454
"GO:0032465","BP","GO:0032465","Regulation of cytokinesis","25/2854","98/20772",0.00135168708556172,0.0349444349824728,0.0318037159821124,"ENSG00000196455/ENSG00000161800/ENSG00000101224/ENSG00000212916/ENSG00000121101/ENSG00000166582/ENSG00000131242/ENSG00000105146/ENSG00000137807/ENSG00000114346/ENSG00000149503/ENSG00000134690/ENSG00000112984/ENSG00000118193/ENSG00000105255/ENSG00000087586/ENSG00000122966/ENSG00000138182/ENSG00000089685/ENSG00000094804/ENSG00000166851/ENSG00000139618/ENSG00000178999/ENSG00000129173/ENSG00000162009",25,1.49752213359287,"Down",0.00875963559915907
"GO:2001252","BP","GO:2001252","Positive regulation of chromosome organization","32/2854","136/20772",0.00138931280946289,0.0357705518452732,0.0325555835136868,"ENSG00000113522/ENSG00000079246/ENSG00000020922/ENSG00000130726/ENSG00000150753/ENSG00000139579/ENSG00000136824/ENSG00000114933/ENSG00000115484/ENSG00000145414/ENSG00000122566/ENSG00000101442/ENSG00000135486/ENSG00000130816/ENSG00000010292/ENSG00000130826/ENSG00000113810/ENSG00000138668/ENSG00000166669/ENSG00000117650/ENSG00000168496/ENSG00000133302/ENSG00000109805/ENSG00000174718/ENSG00000146918/ENSG00000013573/ENSG00000121152/ENSG00000065675/ENSG00000178999/ENSG00000167513/ENSG00000145736/ENSG00000147601",32,1.48737451612101,"Down",0.0112123335669236
"GO:0051225","BP","GO:0051225","Spindle assembly","37/2854","164/20772",0.00140629040516057,0.0360604872998085,0.0328194602898834,"ENSG00000149273/ENSG00000249115/ENSG00000108055/ENSG00000131351/ENSG00000161800/ENSG00000212916/ENSG00000147874/ENSG00000105146/ENSG00000104983/ENSG00000137807/ENSG00000112029/ENSG00000180198/ENSG00000151849/ENSG00000152240/ENSG00000198624/ENSG00000066279/ENSG00000156876/ENSG00000117650/ENSG00000149503/ENSG00000092036/ENSG00000134690/ENSG00000090889/ENSG00000088325/ENSG00000123473/ENSG00000076382/ENSG00000080986/ENSG00000226650/ENSG00000163808/ENSG00000087586/ENSG00000138160/ENSG00000089685/ENSG00000157456/ENSG00000183765/ENSG00000166851/ENSG00000178999/ENSG00000101057/ENSG00000117399",37,1.48386856511878,"Down",0.0129642606867554
"GO:0010528","BP","GO:0010528","Regulation of transposition","11/2854","30/20772",0.00142083656049588,0.0361396654177742,0.0328915220753164,"ENSG00000244509/ENSG00000128394/ENSG00000135632/ENSG00000179750/ENSG00000182459/ENSG00000239713/ENSG00000243811/ENSG00000173809/ENSG00000197181/ENSG00000142182/ENSG00000133863",11,1.48291602880935,"Down",0.00385423966362999
"GO:0010529","BP","GO:0010529","Negative regulation of transposition","11/2854","30/20772",0.00142083656049588,0.0361396654177742,0.0328915220753164,"ENSG00000244509/ENSG00000128394/ENSG00000135632/ENSG00000179750/ENSG00000182459/ENSG00000239713/ENSG00000243811/ENSG00000173809/ENSG00000197181/ENSG00000142182/ENSG00000133863",11,1.48291602880935,"Down",0.00385423966362999
"GO:0019935","BP","GO:0019935","Cyclic-nucleotide-mediated signaling","23/2854","88/20772",0.00145887320500485,0.0369581211934562,0.0336364170792495,"ENSG00000072952/ENSG00000130203/ENSG00000108309/ENSG00000164742/ENSG00000160191/ENSG00000185532/ENSG00000114757/ENSG00000156097/ENSG00000181773/ENSG00000132518/ENSG00000080293/ENSG00000100302/ENSG00000164430/ENSG00000136160/ENSG00000115138/ENSG00000186642/ENSG00000069482/ENSG00000078295/ENSG00000078549/ENSG00000106128/ENSG00000112164/ENSG00000147246/ENSG00000169418",23,1.47319027106623,"Down",0.00805886475122635
"GO:0072529","BP","GO:0072529","Pyrimidine-containing compound catabolic process","13/2854","39/20772",0.00149688651646291,0.0376640684937691,0.0342789155900638,"ENSG00000244509/ENSG00000128394/ENSG00000119711/ENSG00000179958/ENSG00000128951/ENSG00000205309/ENSG00000065057/ENSG00000076248/ENSG00000179750/ENSG00000138336/ENSG00000239713/ENSG00000243811/ENSG00000158825",13,1.46497292539238,"Down",0.00455501051156272
"GO:0010522","BP","GO:0010522","Regulation of calcium ion transport into cytosol","8/2854","18/20772",0.0015198962151173,0.0376640684937691,0.0342789155900638,"ENSG00000109991/ENSG00000176884/ENSG00000130427/ENSG00000089041/ENSG00000187848/ENSG00000083454/ENSG00000078549/ENSG00000089250",8,1.46497292539238,"Down",0.0028030833917309
"GO:0051382","BP","GO:0051382","Kinetochore assembly","8/2854","18/20772",0.0015198962151173,0.0376640684937691,0.0342789155900638,"ENSG00000117724/ENSG00000123219/ENSG00000138778/ENSG00000203760/ENSG00000184445/ENSG00000115163/ENSG00000153044/ENSG00000126787",8,1.46497292539238,"Down",0.0028030833917309
"GO:1901978","BP","GO:1901978","Positive regulation of cell cycle checkpoint","8/2854","18/20772",0.0015198962151173,0.0376640684937691,0.0342789155900638,"ENSG00000129696/ENSG00000101407/ENSG00000149503/ENSG00000134690/ENSG00000080986/ENSG00000164109/ENSG00000089685/ENSG00000178999",8,1.46497292539238,"Down",0.0028030833917309
"GO:0009164","BP","GO:0009164","Nucleoside catabolic process","10/2854","26/20772",0.00152853543665264,0.0376640684937691,0.0342789155900638,"ENSG00000244509/ENSG00000128394/ENSG00000093072/ENSG00000198805/ENSG00000106268/ENSG00000119125/ENSG00000179750/ENSG00000239713/ENSG00000243811/ENSG00000158825",10,1.46497292539238,"Down",0.00350385423966363
"GO:0032042","BP","GO:0032042","Mitochondrial DNA metabolic process","10/2854","26/20772",0.00152853543665264,0.0376640684937691,0.0342789155900638,"ENSG00000107815/ENSG00000109819/ENSG00000103423/ENSG00000005156/ENSG00000167325/ENSG00000256525/ENSG00000165730/ENSG00000125871/ENSG00000143799/ENSG00000138346",10,1.46497292539238,"Down",0.00350385423966363
"GO:0072010","BP","GO:0072010","Glomerular epithelium development","10/2854","26/20772",0.00152853543665264,0.0376640684937691,0.0342789155900638,"ENSG00000007062/ENSG00000129654/ENSG00000151490/ENSG00000187391/ENSG00000272398/ENSG00000161270/ENSG00000128567/ENSG00000136160/ENSG00000174059/ENSG00000163884",10,1.46497292539238,"Down",0.00350385423966363
"GO:0009166","BP","GO:0009166","Nucleotide catabolic process","21/2854","78/20772",0.00154099983468119,0.0378067440675999,0.0344087678377816,"ENSG00000165704/ENSG00000196368/ENSG00000075239/ENSG00000122824/ENSG00000172340/ENSG00000138735/ENSG00000198805/ENSG00000140876/ENSG00000166321/ENSG00000179958/ENSG00000128951/ENSG00000160191/ENSG00000136159/ENSG00000205309/ENSG00000065989/ENSG00000065057/ENSG00000184588/ENSG00000119125/ENSG00000076248/ENSG00000101347/ENSG00000186642",21,1.46333087898713,"Down",0.00735809390329362
"GO:0002448","BP","GO:0002448","Mast cell mediated immunity","17/2854","58/20772",0.00154631261405212,0.0378067440675999,0.0344087678377816,"ENSG00000063176/ENSG00000092929/ENSG00000165646/ENSG00000100292/ENSG00000182511/ENSG00000145920/ENSG00000159674/ENSG00000157404/ENSG00000100078/ENSG00000165025/ENSG00000170542/ENSG00000000938/ENSG00000010671/ENSG00000168229/ENSG00000128340/ENSG00000167851/ENSG00000100604",17,1.46333087898713,"Down",0.00595655220742817
"GO:0051952","BP","GO:0051952","Regulation of amine transport","28/2854","115/20772",0.00155856948154842,0.0379252436551915,0.0345166169768405,"ENSG00000159164/ENSG00000204370/ENSG00000135312/ENSG00000169213/ENSG00000105649/ENSG00000184160/ENSG00000019505/ENSG00000080644/ENSG00000101204/ENSG00000160716/ENSG00000132872/ENSG00000078579/ENSG00000150594/ENSG00000164082/ENSG00000213023/ENSG00000089041/ENSG00000173227/ENSG00000101200/ENSG00000169860/ENSG00000018625/ENSG00000101188/ENSG00000149150/ENSG00000164129/ENSG00000143858/ENSG00000274286/ENSG00000101180/ENSG00000134207/ENSG00000100604",28,1.46197177669636,"Down",0.00981079187105816
"GO:0006790","BP","GO:0006790","Sulfur compound metabolic process","66/2854","336/20772",0.00156318379048031,0.0379252436551915,0.0345166169768405,"ENSG00000131269/ENSG00000128294/ENSG00000259431/ENSG00000078070/ENSG00000127804/ENSG00000075239/ENSG00000183048/ENSG00000149089/ENSG00000170522/ENSG00000121897/ENSG00000067992/ENSG00000163170/ENSG00000130540/ENSG00000198203/ENSG00000012660/ENSG00000172340/ENSG00000125430/ENSG00000116761/ENSG00000092621/ENSG00000140876/ENSG00000178096/ENSG00000101444/ENSG00000170340/ENSG00000140284/ENSG00000138068/ENSG00000123505/ENSG00000160200/ENSG00000129596/ENSG00000153976/ENSG00000175229/ENSG00000165060/ENSG00000133835/ENSG00000111962/ENSG00000197594/ENSG00000131238/ENSG00000105607/ENSG00000274276/ENSG00000196407/ENSG00000249853/ENSG00000125454/ENSG00000122254/ENSG00000126561/ENSG00000100714/ENSG00000062282/ENSG00000173083/ENSG00000076555/ENSG00000183196/ENSG00000179913/ENSG00000114378/ENSG00000136160/ENSG00000180767/ENSG00000015413/ENSG00000172497/ENSG00000154930/ENSG00000154080/ENSG00000205669/ENSG00000164398/ENSG00000135917/ENSG00000014257/ENSG00000008311/ENSG00000151224/ENSG00000124302/ENSG00000156966/ENSG00000179761/ENSG00000088002/ENSG00000140835",66,1.46197177669636,"Down",0.02312543798178
